34,6,92,.304,32,6,10,0,46,2,4,0,2,44.0
62,19,149,.289,58,5,9,5,81,1,22,2,2,79.0
58,18,156,.256,53,5,8,6,76,0,20,3,4,73.0
44,13,110,.282,42,2,8,2,43,1,14,0,1,54.0
52,14,120,.317,49,7,13,5,63,2,16,0,4,69.0
44,14,106,.283,40,3,7,2,41,0,22,0,0,58.0
29,22,106,.066,25,2,3,5,38,1,10,3,3,37.0
34,18,103,.155,33,5,7,2,43,0,9,0,1,43.5
56,26,162,.185,52,11,9,4,65,1,10,3,2,73.0
41,11,103,.291,41,5,6,3,48,1,14,2,2,54.0
43,3,105,.381,40,8,8,2,54,0,20,0,1,61.0
56,22,147,.231,54,5,6,2,51,3,22,2,1,75.0
63,25,161,.236,62,5,13,6,59,3,16,1,2,79.0
52,31,166,.127,49,7,13,5,69,1,6,2,3,63.0
43,13,108,.278,37,10,4,1,59,0,10,1,1,58.0
50,25,166,.151,45,6,4,4,84,1,18,2,4,66.0
36,15,95,.221,34,2,10,7,37,0,10,1,1,43.0
45,15,100,.300,41,10,9,2,50,1,14,3,0,63.0
48,13,121,.289,44,6,4,3,63,1,14,3,0,62.0
61,15,145,.317,57,6,13,1,65,3,20,1,1,80.0
52,18,111,.306,49,6,9,1,51,1,8,0,2,63.0
48,10,112,.339,43,2,1,3,53,3,8,1,1,57.0
41,15,94,.277,39,4,6,2,39,1,9,2,1,50.5
60,16,133,.331,58,6,5,4,62,1,8,2,4,71.0
57,29,213,.131,54,6,7,8,113,0,21,3,2,73.5
64,25,154,.253,62,5,7,8,71,1,20,0,3,80.0
49,14,110,.318,48,5,4,2,58,2,14,2,1,63.0
60,15,123,.366,56,5,7,1,46,1,17,2,1,74.5
37,10,95,.284,35,0,6,8,33,0,12,1,1,43.0
