35,17,89,.202,34,1,7,3,25,0,4,1,1,38.0
38,18,106,.189,35,3,10,6,37,3,4,1,1,46.0
65,24,171,.240,63,5,10,4,57,1,8,0,2,75.0
60,34,171,.152,58,8,7,2,73,0,6,3,0,71.0
20,25,78,-.064,18,1,7,5,14,1,0,1,0,22.0
38,17,93,.226,37,6,12,4,30,2,8,2,0,50.0
42,14,122,.230,41,2,4,5,45,0,10,1,1,49.0
59,28,155,.200,55,5,7,4,61,1,8,0,5,69.0
44,10,81,.420,40,12,7,1,34,0,0,0,1,56.0
76,27,192,.255,74,7,9,6,73,0,10,4,2,88.0
34,19,100,.150,32,1,7,6,40,1,6,1,1,39.0
52,30,164,.134,51,7,8,10,68,0,27,1,1,72.5
61,19,140,.300,58,4,10,2,60,0,12,2,0,71.0
62,29,144,.229,59,5,9,3,52,1,12,2,1,74.0
51,12,98,.398,47,1,6,3,41,1,10,0,2,58.0
65,24,144,.285,61,7,6,4,55,3,8,6,1,79.0
55,16,136,.287,51,2,7,6,48,0,4,1,1,59.0
40,15,99,.253,34,7,4,2,39,0,10,2,1,52.0
39,13,82,.317,35,7,7,3,42,2,14,1,1,55.0
57,17,153,.261,55,5,4,3,76,1,18,1,0,72.0
47,12,84,.417,43,12,6,2,38,0,10,0,0,64.0
55,22,161,.205,53,6,5,5,67,0,18,2,2,70.0
42,11,83,.373,39,3,9,1,40,4,10,1,1,54.0
36,21,102,.147,35,2,7,4,36,1,8,1,2,43.0
73,22,150,.340,70,4,9,1,69,0,16,2,1,85.0
26,18,86,.093,25,5,4,14,39,0,8,1,1,35.0
66,24,182,.231,62,5,5,3,79,1,22,7,1,83.0
50,25,125,.200,48,1,6,5,41,0,16,4,2,59.0
44,25,139,.137,39,3,8,5,54,0,10,2,3,52.0
